"Majority.protein.IDs","Mean RF score","St Dev of score","Feature_count","Used_for_positive_training","Training_label","Protein.names","Gene.names","Summed_intensities","Fasta.headers"
"Q06830",0.1227525852639164,0.02181140984543482,294,,,"Peroxiredoxin-1","PRDX1",3.623177254E12,">sp|Q06830|PRDX1_HUMAN Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1"
"P62241",0.12261017138328956,0.02477835363904195,285,,,"40S ribosomal protein S8","RPS8",8.3633736706E11,">sp|P62241|RS8_HUMAN 40S ribosomal protein S8 OS=Homo sapiens GN=RPS8 PE=1 SV=2"
"Q7Z3E5-2;Q7Z3E5",0.12260935850720985,0.01610504172432808,128,,,"LisH domain-containing protein ARMC9","ARMC9",4.49690618E9,">sp|Q7Z3E5-2|ARMC9_HUMAN Isoform 2 of LisH domain-containing protein ARMC9 OS=Homo sapiens GN=ARMC9;>sp|Q7Z3E5|ARMC9_HUMAN LisH domain-containing protein ARMC9 OS=Homo sapiens GN=ARMC9 PE=1 SV=2"
"Q9H4M9",0.12257098987201515,0.0223736359312444,273,,,"EH domain-containing protein 1","EHD1",4.05434093472E11,">sp|Q9H4M9|EHD1_HUMAN EH domain-containing protein 1 OS=Homo sapiens GN=EHD1 PE=1 SV=2"
"Q96Q15;Q96Q15-2;Q96Q15-3;Q96Q15-4",0.12252415704296418,0.028785172268345482,158,,,"Serine/threonine-protein kinase SMG1","SMG1",6.232499289E9,">sp|Q96Q15|SMG1_HUMAN Serine/threonine-protein kinase SMG1 OS=Homo sapiens GN=SMG1 PE=1 SV=3;>sp|Q96Q15-2|SMG1_HUMAN Isoform 2 of Serine/threonine-protein kinase SMG1 OS=Homo sapiens GN=SMG1;>sp|Q96Q15-3|SMG1_HUMAN Isoform 3 of Serine/threonine-protein kin"
"P43307;P43307-2",0.12247170087436647,0.02033689730388275,217,,,"Translocon-associated protein subunit alpha","SSR1",8.9791756942E10,">sp|P43307|SSRA_HUMAN Translocon-associated protein subunit alpha OS=Homo sapiens GN=SSR1 PE=1 SV=3;>sp|P43307-2|SSRA_HUMAN Isoform 2 of Translocon-associated protein subunit alpha OS=Homo sapiens GN=SSR1"
"O60831",0.12243309192067504,0.018303268810982803,143,,,"PRA1 family protein 2","PRAF2",1.3301001699E10,">sp|O60831|PRAF2_HUMAN PRA1 family protein 2 OS=Homo sapiens GN=PRAF2 PE=1 SV=1"
"Q969Q5",0.12241969107090268,0.02395840088998446,127,,,"Ras-related protein Rab-24","RAB24",2.931820752E9,">sp|Q969Q5|RAB24_HUMAN Ras-related protein Rab-24 OS=Homo sapiens GN=RAB24 PE=1 SV=1"
"O43813",0.12222916612320246,0.020408958759308298,234,,,"LanC-like protein 1","LANCL1",5.607823813E10,">sp|O43813|LANC1_HUMAN LanC-like protein 1 OS=Homo sapiens GN=LANCL1 PE=1 SV=1"
"Q9NX63",0.12218993698539656,0.03576801265800947,232,,,"MICOS complex subunit MIC19","CHCHD3",6.148609419E10,">sp|Q9NX63|MIC19_HUMAN MICOS complex subunit MIC19 OS=Homo sapiens GN=CHCHD3 PE=1 SV=1"
"Q16854;Q16854-2;Q16854-3;Q16854-5",0.12167732973710327,0.027348335570276664,106,,,"Deoxyguanosine kinase, mitochondrial","DGUOK",2.73198599E9,">sp|Q16854|DGUOK_HUMAN Deoxyguanosine kinase, mitochondrial OS=Homo sapiens GN=DGUOK PE=1 SV=2;>sp|Q16854-2|DGUOK_HUMAN Isoform 2 of Deoxyguanosine kinase, mitochondrial OS=Homo sapiens GN=DGUOK;>sp|Q16854-3|DGUOK_HUMAN Isoform 3 of Deoxyguanosine kinase,"
"Q96GD0",0.12166871050309536,0.02605255931669003,129,,,"Pyridoxal phosphate phosphatase","PDXP",1.93341049E9,">sp|Q96GD0|PLPP_HUMAN Pyridoxal phosphate phosphatase OS=Homo sapiens GN=PDXP PE=1 SV=2"
"Q92599-2;Q92599-4;Q92599;Q92599-3",0.1216542032820582,0.02671443957768933,209,,,"Septin-8","SEPT8",2.3565764186E10,">sp|Q92599-2|SEPT8_HUMAN Isoform 2 of Septin-8 OS=Homo sapiens GN=SEPT8;>sp|Q92599-4|SEPT8_HUMAN Isoform 4 of Septin-8 OS=Homo sapiens GN=SEPT8;>sp|Q92599|SEPT8_HUMAN Septin-8 OS=Homo sapiens GN=SEPT8 PE=1 SV=4;>sp|Q92599-3|SEPT8_HUMAN Isoform 3 of Septin-"
"Q4G176",0.12163081413277102,0.030950512499931443,181,,,"Acyl-CoA synthetase family member 3, mitochondrial","ACSF3",1.890236102E10,">sp|Q4G176|ACSF3_HUMAN Acyl-CoA synthetase family member 3, mitochondrial OS=Homo sapiens GN=ACSF3 PE=1 SV=3"
"Q9Y6D6",0.1215417727904468,0.03061833819453414,191,,,"Brefeldin A-inhibited guanine nucleotide-exchange protein 1","ARFGEF1",9.1931797E9,">sp|Q9Y6D6|BIG1_HUMAN Brefeldin A-inhibited guanine nucleotide-exchange protein 1 OS=Homo sapiens GN=ARFGEF1 PE=1 SV=2"
"Q658Y4",0.12142592128349443,0.030638167870776313,198,,,"Protein FAM91A1","FAM91A1",2.0565079128E10,">sp|Q658Y4|F91A1_HUMAN Protein FAM91A1 OS=Homo sapiens GN=FAM91A1 PE=1 SV=3"
"Q9H0V9;Q9H0V9-2;Q9H0V9-3",0.12140886547404586,0.01901981057877514,138,,,"VIP36-like protein","LMAN2L",8.28592748E9,">sp|Q9H0V9|LMA2L_HUMAN VIP36-like protein OS=Homo sapiens GN=LMAN2L PE=1 SV=1;>sp|Q9H0V9-2|LMA2L_HUMAN Isoform 2 of VIP36-like protein OS=Homo sapiens GN=LMAN2L;>sp|Q9H0V9-3|LMA2L_HUMAN Isoform 3 of VIP36-like protein OS=Homo sapiens GN=LMAN2L"
"P12429",0.12138955755940695,0.02073046856964558,228,,,"Annexin A3","ANXA3",3.14611168365E11,">sp|P12429|ANXA3_HUMAN Annexin A3 OS=Homo sapiens GN=ANXA3 PE=1 SV=3"
"P78527;P78527-2",0.12131385563994321,0.03783248508003645,283,,,"DNA-dependent protein kinase catalytic subunit","PRKDC",2.6114548326E12,">sp|P78527|PRKDC_HUMAN DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3;>sp|P78527-2|PRKDC_HUMAN Isoform 2 of DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC"
"Q01433;Q01433-2;Q01433-5",0.12127946529272794,0.023694634939513043,222,,,"AMP deaminase 2","AMPD2",2.2989324377E10,">sp|Q01433|AMPD2_HUMAN AMP deaminase 2 OS=Homo sapiens GN=AMPD2 PE=1 SV=2;>sp|Q01433-2|AMPD2_HUMAN Isoform Ex1A-2-3 of AMP deaminase 2 OS=Homo sapiens GN=AMPD2;>sp|Q01433-5|AMPD2_HUMAN Isoform 5 of AMP deaminase 2 OS=Homo sapiens GN=AMPD2"
"P53041",0.12127227198001247,0.026556044111718,249,,,"Serine/threonine-protein phosphatase 5","PPP5C",6.6519252948E10,">sp|P53041|PPP5_HUMAN Serine/threonine-protein phosphatase 5 OS=Homo sapiens GN=PPP5C PE=1 SV=1"
"P62310",0.12121142898516814,0.023369085952126407,218,,,"U6 snRNA-associated Sm-like protein LSm3","LSM3",2.919663488E10,">sp|P62310|LSM3_HUMAN U6 snRNA-associated Sm-like protein LSm3 OS=Homo sapiens GN=LSM3 PE=1 SV=2"
"Q96SB3",0.1211844288088292,0.02245096216121986,166,,,"Neurabin-2","PPP1R9B",5.84221257E9,">sp|Q96SB3|NEB2_HUMAN Neurabin-2 OS=Homo sapiens GN=PPP1R9B PE=1 SV=2"
"P06746",0.12115738182810534,0.02200185434276526,119,,,"DNA polymerase beta","POLB",3.64608435E9,">sp|P06746|DPOLB_HUMAN DNA polymerase beta OS=Homo sapiens GN=POLB PE=1 SV=3"
"Q8WWH5",0.12109356044463129,0.027461955091735622,132,,,"Probable tRNA pseudouridine synthase 1","TRUB1",3.58892474E9,">sp|Q8WWH5|TRUB1_HUMAN Probable tRNA pseudouridine synthase 1 OS=Homo sapiens GN=TRUB1 PE=1 SV=1"
"P61018",0.12106955545101572,0.022569135052977012,117,,,"Ras-related protein Rab-4B","RAB4B",6.496474457E9,">sp|P61018|RAB4B_HUMAN Ras-related protein Rab-4B OS=Homo sapiens GN=RAB4B PE=1 SV=1"
"P51648;P51648-2",0.12106935574802195,0.02783979375558099,223,,,"Fatty aldehyde dehydrogenase","ALDH3A2",4.5343356461E10,">sp|P51648|AL3A2_HUMAN Fatty aldehyde dehydrogenase OS=Homo sapiens GN=ALDH3A2 PE=1 SV=1;>sp|P51648-2|AL3A2_HUMAN Isoform 2 of Fatty aldehyde dehydrogenase OS=Homo sapiens GN=ALDH3A2"
"Q15650",0.12106287440728453,0.02091830801096647,161,,,"Activating signal cointegrator 1","TRIP4",7.10060611E9,">sp|Q15650|TRIP4_HUMAN Activating signal cointegrator 1 OS=Homo sapiens GN=TRIP4 PE=1 SV=4"
"P16152",0.12101195185283402,0.021249938484245057,282,,,"Carbonyl reductase [NADPH] 1","CBR1",2.3217878475E11,">sp|P16152|CBR1_HUMAN Carbonyl reductase [NADPH] 1 OS=Homo sapiens GN=CBR1 PE=1 SV=3"
"Q9NVE7",0.1209292436285711,0.021156512929186726,169,,,"Pantothenate kinase 4","PANK4",8.350221036E9,">sp|Q9NVE7|PANK4_HUMAN Pantothenate kinase 4 OS=Homo sapiens GN=PANK4 PE=1 SV=1"
"P62072",0.12078873334660784,0.03407388459096686,138,,,"Mitochondrial import inner membrane translocase subunit Tim10","TIMM10",4.391705799E9,">sp|P62072|TIM10_HUMAN Mitochondrial import inner membrane translocase subunit Tim10 OS=Homo sapiens GN=TIMM10 PE=1 SV=1"
"Q7L1Q6-4",0.12078059363170233,0.02668385985917233,283,,,"Basic leucine zipper and W2 domain-containing protein 1","BZW1",2.262816929E11,">sp|Q7L1Q6-4|BZW1_HUMAN Isoform 4 of Basic leucine zipper and W2 domain-containing protein 1 OS=Homo sapiens GN=BZW1"
"Q9UBB4;Q9UBB4-2",0.12059217678677797,0.0251355188891242,255,,,"Ataxin-10","ATXN10",5.4397652477E10,">sp|Q9UBB4|ATX10_HUMAN Ataxin-10 OS=Homo sapiens GN=ATXN10 PE=1 SV=1;>sp|Q9UBB4-2|ATX10_HUMAN Isoform 2 of Ataxin-10 OS=Homo sapiens GN=ATXN10"
"Q10567-3;Q10567-4",0.12037833277763968,0.026537641865012982,151,,,"AP-1 complex subunit beta-1","AP1B1",7.36873752E9,">sp|Q10567-3|AP1B1_HUMAN Isoform C of AP-1 complex subunit beta-1 OS=Homo sapiens GN=AP1B1;>sp|Q10567-4|AP1B1_HUMAN Isoform 4 of AP-1 complex subunit beta-1 OS=Homo sapiens GN=AP1B1"
"Q9NWU1;Q9NWU1-2",0.12033186826261653,0.02428617521172697,103,,,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial","OXSM",1.1823468121E11,">sp|Q9NWU1|OXSM_HUMAN 3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial OS=Homo sapiens GN=OXSM PE=1 SV=1;>sp|Q9NWU1-2|OXSM_HUMAN Isoform 2 of 3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial OS=Homo sapiens GN=OXSM"
"Q96C86",0.12029976329932618,0.025213775432369124,231,,,"m7GpppX diphosphatase","DCPS",3.688622067E10,">sp|Q96C86|DCPS_HUMAN m7GpppX diphosphatase OS=Homo sapiens GN=DCPS PE=1 SV=2"
"O00410;O00410-3",0.12015853412024885,0.027139966313943196,287,,,"Importin-5","IPO5",6.0746955502E11,">sp|O00410|IPO5_HUMAN Importin-5 OS=Homo sapiens GN=IPO5 PE=1 SV=4;>sp|O00410-3|IPO5_HUMAN Isoform 3 of Importin-5 OS=Homo sapiens GN=IPO5"
"O14561",0.12013734067832797,0.021616638264976146,176,,,"Acyl carrier protein, mitochondrial","NDUFAB1",3.034064864E10,">sp|O14561|ACPM_HUMAN Acyl carrier protein, mitochondrial OS=Homo sapiens GN=NDUFAB1 PE=1 SV=3"
"P26440;P26440-2",0.12011462435014506,0.02086915500627374,232,,,"Isovaleryl-CoA dehydrogenase, mitochondrial","IVD",3.995262534E10,">sp|P26440|IVD_HUMAN Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=IVD PE=1 SV=1;>sp|P26440-2|IVD_HUMAN Isoform 2 of Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=IVD"
"Q9NRX2",0.12005055110396921,0.029417769961001154,191,,,"39S ribosomal protein L17, mitochondrial","MRPL17",2.083169578E10,">sp|Q9NRX2|RM17_HUMAN 39S ribosomal protein L17, mitochondrial OS=Homo sapiens GN=MRPL17 PE=1 SV=1"
"Q96MW5",0.11989793589578612,0.022440227603560337,170,,,"Conserved oligomeric Golgi complex subunit 8","COG8",5.49670524E9,">sp|Q96MW5|COG8_HUMAN Conserved oligomeric Golgi complex subunit 8 OS=Homo sapiens GN=COG8 PE=1 SV=2"
"Q96RL7-3;Q96RL7;Q96RL7-4",0.11984459196396528,0.027988950861050944,145,,,"Vacuolar protein sorting-associated protein 13A","VPS13A",4.29082953E9,">sp|Q96RL7-3|VP13A_HUMAN Isoform 3 of Vacuolar protein sorting-associated protein 13A OS=Homo sapiens GN=VPS13A;>sp|Q96RL7|VP13A_HUMAN Vacuolar protein sorting-associated protein 13A OS=Homo sapiens GN=VPS13A PE=1 SV=2;>sp|Q96RL7-4|VP13A_HUMAN Isoform 4 of"
"Q9ULA0",0.11984215762523037,0.03390357524911505,244,,,"Aspartyl aminopeptidase","DNPEP",8.4374594E10,">sp|Q9ULA0|DNPEP_HUMAN Aspartyl aminopeptidase OS=Homo sapiens GN=DNPEP PE=1 SV=1"
"Q8N668;Q8N668-2",0.11982195529121754,0.02183429206535455,151,,,"COMM domain-containing protein 1","COMMD1",1.002995542E10,">sp|Q8N668|COMD1_HUMAN COMM domain-containing protein 1 OS=Homo sapiens GN=COMMD1 PE=1 SV=1;>sp|Q8N668-2|COMD1_HUMAN Isoform 2 of COMM domain-containing protein 1 OS=Homo sapiens GN=COMMD1"
"O60763",0.11968645600447908,0.03660828663401229,275,,,"General vesicular transport factor p115","USO1",1.5482331785E11,">sp|O60763|USO1_HUMAN General vesicular transport factor p115 OS=Homo sapiens GN=USO1 PE=1 SV=2"
"Q9HA77",0.11965421709130353,0.028274525361210903,173,,,"Probable cysteine--tRNA ligase, mitochondrial","CARS2",2.8810533E10,">sp|Q9HA77|SYCM_HUMAN Probable cysteine--tRNA ligase, mitochondrial OS=Homo sapiens GN=CARS2 PE=1 SV=1"
"Q9HAV7",0.11962931939452627,0.02208374184763779,243,,,"GrpE protein homolog 1, mitochondrial","GRPEL1",1.24771203271E11,">sp|Q9HAV7|GRPE1_HUMAN GrpE protein homolog 1, mitochondrial OS=Homo sapiens GN=GRPEL1 PE=1 SV=2"
"P82979",0.11954187662637092,0.025790674289093297,258,,,"SAP domain-containing ribonucleoprotein","SARNP",1.52783800596E11,">sp|P82979|SARNP_HUMAN SAP domain-containing ribonucleoprotein OS=Homo sapiens GN=SARNP PE=1 SV=3"
"Q9H9C1;Q9H9C1-2",0.1194408893288667,0.031386040110576434,173,,,"Spermatogenesis-defective protein 39 homolog","VIPAS39",3.26664514E9,">sp|Q9H9C1|SPE39_HUMAN Spermatogenesis-defective protein 39 homolog OS=Homo sapiens GN=VIPAS39 PE=1 SV=1;>sp|Q9H9C1-2|SPE39_HUMAN Isoform 2 of Spermatogenesis-defective protein 39 homolog OS=Homo sapiens GN=VIPAS39"
"Q96FV2;Q96FV2-2",0.11941521667162731,0.021117205442075234,104,,,"Secernin-2","SCRN2",2.08560094E9,">sp|Q96FV2|SCRN2_HUMAN Secernin-2 OS=Homo sapiens GN=SCRN2 PE=1 SV=3;>sp|Q96FV2-2|SCRN2_HUMAN Isoform 2 of Secernin-2 OS=Homo sapiens GN=SCRN2"
"Q16891-2",0.11941030303074027,0.03693027757224806,272,,,"MICOS complex subunit MIC60","IMMT",3.1181264488E11,">sp|Q16891-2|MIC60_HUMAN Isoform 2 of MICOS complex subunit MIC60 OS=Homo sapiens GN=IMMT"
"P36873;P36873-2",0.11934420880553681,0.024464562066099645,248,,,"Serine/threonine-protein phosphatase PP1-gamma catalytic subunit","PPP1CC",2.435454108E10,">sp|P36873|PP1G_HUMAN Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Homo sapiens GN=PPP1CC PE=1 SV=1;>sp|P36873-2|PP1G_HUMAN Isoform Gamma-2 of Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Homo sapiens GN=PPP1CC"
"Q15005",0.11923462823971956,0.02572852039103088,235,,,"Signal peptidase complex subunit 2","SPCS2",1.05882855187E11,">sp|Q15005|SPCS2_HUMAN Signal peptidase complex subunit 2 OS=Homo sapiens GN=SPCS2 PE=1 SV=3"
"Q15746;Q15746-5;Q15746-3;Q15746-2;Q15746-4;Q15746-7;Q15746-9",0.1191726605376271,0.02690555831827785,257,,,"Myosin light chain kinase, smooth muscle;Myosin light chain kinase, smooth muscle, deglutamylated form","MYLK",2.482660709E10,">sp|Q15746|MYLK_HUMAN Myosin light chain kinase, smooth muscle OS=Homo sapiens GN=MYLK PE=1 SV=4;>sp|Q15746-5|MYLK_HUMAN Isoform 4 of Myosin light chain kinase, smooth muscle OS=Homo sapiens GN=MYLK;>sp|Q15746-3|MYLK_HUMAN Isoform 3A of Myosin light chain"
"Q12874",0.11915067324015868,0.05228582369272362,273,,,"Splicing factor 3A subunit 3","SF3A3",1.097204962E11,">sp|Q12874|SF3A3_HUMAN Splicing factor 3A subunit 3 OS=Homo sapiens GN=SF3A3 PE=1 SV=1"
"P52788;P52788-2",0.11914000779820774,0.023622131939773815,261,,,"Spermine synthase","SMS",7.2920348686E10,">sp|P52788|SPSY_HUMAN Spermine synthase OS=Homo sapiens GN=SMS PE=1 SV=2;>sp|P52788-2|SPSY_HUMAN Isoform 2 of Spermine synthase OS=Homo sapiens GN=SMS"
"P98194-4;P98194;P98194-2",0.11907291252428921,0.020018419021878262,145,,,"Calcium-transporting ATPase type 2C member 1","ATP2C1",4.27979784E9,">sp|P98194-4|AT2C1_HUMAN Isoform 4 of Calcium-transporting ATPase type 2C member 1 OS=Homo sapiens GN=ATP2C1;>sp|P98194|AT2C1_HUMAN Calcium-transporting ATPase type 2C member 1 OS=Homo sapiens GN=ATP2C1 PE=1 SV=3;>sp|P98194-2|AT2C1_HUMAN Isoform 2 of Calci"
"P18859;P18859-2",0.11904693470876176,0.029419689969831127,163,,,"ATP synthase-coupling factor 6, mitochondrial","ATP5J",3.282665161E10,">sp|P18859|ATP5J_HUMAN ATP synthase-coupling factor 6, mitochondrial OS=Homo sapiens GN=ATP5J PE=1 SV=1;>sp|P18859-2|ATP5J_HUMAN Isoform 2 of ATP synthase-coupling factor 6, mitochondrial OS=Homo sapiens GN=ATP5J"
"P40855;P40855-5",0.11900639931954446,0.019550076545568024,120,,,"Peroxisomal biogenesis factor 19","PEX19",3.28942935E9,">sp|P40855|PEX19_HUMAN Peroxisomal biogenesis factor 19 OS=Homo sapiens GN=PEX19 PE=1 SV=1;>sp|P40855-5|PEX19_HUMAN Isoform 5 of Peroxisomal biogenesis factor 19 OS=Homo sapiens GN=PEX19"
"Q08722;Q08722-2;Q08722-3;Q08722-4",0.11895594918088713,0.02259580294891842,181,,,"Leukocyte surface antigen CD47","CD47",2.729377828E10,">sp|Q08722|CD47_HUMAN Leukocyte surface antigen CD47 OS=Homo sapiens GN=CD47 PE=1 SV=1;>sp|Q08722-2|CD47_HUMAN Isoform OA3-293 of Leukocyte surface antigen CD47 OS=Homo sapiens GN=CD47;>sp|Q08722-3|CD47_HUMAN Isoform OA3-305 of Leukocyte surface antigen CD"
"P63208;P63208-2",0.11890895156531048,0.017411044568656,244,,,"S-phase kinase-associated protein 1","SKP1",8.828731569E10,">sp|P63208|SKP1_HUMAN S-phase kinase-associated protein 1 OS=Homo sapiens GN=SKP1 PE=1 SV=2;>sp|P63208-2|SKP1_HUMAN Isoform 2 of S-phase kinase-associated protein 1 OS=Homo sapiens GN=SKP1"
"Q5SWX8;Q5SWX8-4;Q5SWX8-3;Q5SWX8-2",0.11888009088933979,0.03109352364232026,136,,,"Protein odr-4 homolog","ODR4",4.65508523E9,">sp|Q5SWX8|ODR4_HUMAN Protein odr-4 homolog OS=Homo sapiens GN=ODR4 PE=1 SV=1;>sp|Q5SWX8-4|ODR4_HUMAN Isoform 4 of Protein odr-4 homolog OS=Homo sapiens GN=ODR4;>sp|Q5SWX8-3|ODR4_HUMAN Isoform 3 of Protein odr-4 homolog OS=Homo sapiens GN=ODR4;>sp|Q5SWX8-2"
"P15121",0.118851170539239,0.021899345508616674,233,,,"Aldose reductase","AKR1B1",3.8799285835E11,">sp|P15121|ALDR_HUMAN Aldose reductase OS=Homo sapiens GN=AKR1B1 PE=1 SV=3"
"Q9Y678",0.11881516453539225,0.024697234676105576,292,,,"Coatomer subunit gamma-1","COPG1",5.2406431066E11,">sp|Q9Y678|COPG1_HUMAN Coatomer subunit gamma-1 OS=Homo sapiens GN=COPG1 PE=1 SV=1"
"Q15181",0.11881340778500396,0.023646145922963078,276,,,"Inorganic pyrophosphatase","PPA1",4.2142764193E11,">sp|Q15181|IPYR_HUMAN Inorganic pyrophosphatase OS=Homo sapiens GN=PPA1 PE=1 SV=2"
"Q15056",0.11868250483432433,0.025292355625118345,288,,,"Eukaryotic translation initiation factor 4H","EIF4H",3.2012640115E11,">sp|Q15056|IF4H_HUMAN Eukaryotic translation initiation factor 4H OS=Homo sapiens GN=EIF4H PE=1 SV=5"
"Q5T653",0.11866330347843188,0.02778372772490853,166,,,"39S ribosomal protein L2, mitochondrial","MRPL2",9.51805381E9,">sp|Q5T653|RM02_HUMAN 39S ribosomal protein L2, mitochondrial OS=Homo sapiens GN=MRPL2 PE=1 SV=2"
"P62191",0.11861357145103865,0.03333262689068502,277,,,"26S protease regulatory subunit 4","PSMC1",2.2981520597E11,">sp|P62191|PRS4_HUMAN 26S protease regulatory subunit 4 OS=Homo sapiens GN=PSMC1 PE=1 SV=1"
"Q8NBL1",0.11859861738490833,0.022344950530978867,121,,,"Protein O-glucosyltransferase 1","POGLUT1",5.00651033E9,">sp|Q8NBL1|PGLT1_HUMAN Protein O-glucosyltransferase 1 OS=Homo sapiens GN=POGLUT1 PE=1 SV=1"
"P50995-2;P50995",0.11831562999213258,0.01898710769634255,277,,,"Annexin A11","ANXA11",1.7230786472E11,">sp|P50995-2|ANX11_HUMAN Isoform 2 of Annexin A11 OS=Homo sapiens GN=ANXA11;>sp|P50995|ANX11_HUMAN Annexin A11 OS=Homo sapiens GN=ANXA11 PE=1 SV=1"
"O43148-2;O43148",0.11828217483211342,0.03210852033039087,238,,,"mRNA cap guanine-N7 methyltransferase","RNMT",1.54335472E10,">sp|O43148-2|MCES_HUMAN Isoform 2 of mRNA cap guanine-N7 methyltransferase OS=Homo sapiens GN=RNMT;>sp|O43148|MCES_HUMAN mRNA cap guanine-N7 methyltransferase OS=Homo sapiens GN=RNMT PE=1 SV=1"
"Q86UX7-2;Q86UX7",0.11813475142657155,0.01605735496889951,157,,,"Fermitin family homolog 3","FERMT3",4.797643209E11,">sp|Q86UX7-2|URP2_HUMAN Isoform 2 of Fermitin family homolog 3 OS=Homo sapiens GN=FERMT3;>sp|Q86UX7|URP2_HUMAN Fermitin family homolog 3 OS=Homo sapiens GN=FERMT3 PE=1 SV=1"
"P35244",0.1180895268416961,0.040469266825260135,199,,,"Replication protein A 14 kDa subunit","RPA3",2.17309532E10,">sp|P35244|RFA3_HUMAN Replication protein A 14 kDa subunit OS=Homo sapiens GN=RPA3 PE=1 SV=1"
"O60826",0.11803117541885276,0.03659277639141638,210,,,"Coiled-coil domain-containing protein 22","CCDC22",1.4875783947E10,">sp|O60826|CCD22_HUMAN Coiled-coil domain-containing protein 22 OS=Homo sapiens GN=CCDC22 PE=1 SV=1"
"Q16822;Q16822-2",0.11802758186189542,0.023243650633100264,262,,,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial","PCK2",2.5593055379E11,">sp|Q16822|PCKGM_HUMAN Phosphoenolpyruvate carboxykinase [GTP], mitochondrial OS=Homo sapiens GN=PCK2 PE=1 SV=3;>sp|Q16822-2|PCKGM_HUMAN Isoform 2 of Phosphoenolpyruvate carboxykinase [GTP], mitochondrial OS=Homo sapiens GN=PCK2"
"O96008;O96008-2",0.11798602027299346,0.033297879334226586,219,,,"Mitochondrial import receptor subunit TOM40 homolog","TOMM40",9.2306567027E10,">sp|O96008|TOM40_HUMAN Mitochondrial import receptor subunit TOM40 homolog OS=Homo sapiens GN=TOMM40 PE=1 SV=1;>sp|O96008-2|TOM40_HUMAN Isoform 2 of Mitochondrial import receptor subunit TOM40 homolog OS=Homo sapiens GN=TOMM40"
"Q92878;Q92878-2;Q92878-3",0.11795730070962218,0.030083171268697733,269,,,"DNA repair protein RAD50","RAD50",1.44841303495E11,">sp|Q92878|RAD50_HUMAN DNA repair protein RAD50 OS=Homo sapiens GN=RAD50 PE=1 SV=1;>sp|Q92878-2|RAD50_HUMAN Isoform 2 of DNA repair protein RAD50 OS=Homo sapiens GN=RAD50;>sp|Q92878-3|RAD50_HUMAN Isoform 3 of DNA repair protein RAD50 OS=Homo sapiens GN=RAD"
"Q99733;Q99733-2",0.1179381548998945,0.036985528145302926,282,,,"Nucleosome assembly protein 1-like 4","NAP1L4",2.3274186818E11,">sp|Q99733|NP1L4_HUMAN Nucleosome assembly protein 1-like 4 OS=Homo sapiens GN=NAP1L4 PE=1 SV=1;>sp|Q99733-2|NP1L4_HUMAN Isoform 2 of Nucleosome assembly protein 1-like 4 OS=Homo sapiens GN=NAP1L4"
"A2RRP1;A2RRP1-2",0.11792847524499454,0.03680276572807011,203,,,"Neuroblastoma-amplified sequence","NBAS",1.2930342689E10,">sp|A2RRP1|NBAS_HUMAN Neuroblastoma-amplified sequence OS=Homo sapiens GN=NBAS PE=1 SV=2;>sp|A2RRP1-2|NBAS_HUMAN Isoform 2 of Neuroblastoma-amplified sequence OS=Homo sapiens GN=NBAS"
"Q9Y5J7",0.11787752300619428,0.02472722468025825,129,,,"Mitochondrial import inner membrane translocase subunit Tim9","TIMM9",1.252745367E10,">sp|Q9Y5J7|TIM9_HUMAN Mitochondrial import inner membrane translocase subunit Tim9 OS=Homo sapiens GN=TIMM9 PE=1 SV=1"
"Q49A26;Q49A26-3;Q49A26-2;Q49A26-4",0.11786833265324453,0.03973311849609661,197,,,"Putative oxidoreductase GLYR1","GLYR1",2.236169209E10,">sp|Q49A26|GLYR1_HUMAN Putative oxidoreductase GLYR1 OS=Homo sapiens GN=GLYR1 PE=1 SV=3;>sp|Q49A26-3|GLYR1_HUMAN Isoform 3 of Putative oxidoreductase GLYR1 OS=Homo sapiens GN=GLYR1;>sp|Q49A26-2|GLYR1_HUMAN Isoform 2 of Putative oxidoreductase GLYR1 OS=Homo"
"Q9NP97",0.11783217498756268,0.02201806495902917,203,,,"Dynein light chain roadblock-type 1","DYNLRB1",4.187138847E10,">sp|Q9NP97|DLRB1_HUMAN Dynein light chain roadblock-type 1 OS=Homo sapiens GN=DYNLRB1 PE=1 SV=3"
"P46734",0.11777901564443082,0.028647155265793343,217,,,"Dual specificity mitogen-activated protein kinase kinase 3","MAP2K3",1.4984202395E10,">sp|P46734|MP2K3_HUMAN Dual specificity mitogen-activated protein kinase kinase 3 OS=Homo sapiens GN=MAP2K3 PE=1 SV=2"
